fid,codigo,clasificacion_tipo,fecha_inicio,fecha_radicacion,resolucion
2663,683070000000000070490000000000,Mutacion_Primera_Clase,08/07/1999,09/07/1999,19997-0002
2664,683070000000000070532000000000,Mutacion_Primera_Clase,01/03/1998,02/03/1998,19983-0002
2665,683070000000000070465000000000,Mutacion_Primera_Clase,07/04/1996,08/04/1996,19964-0001
2666,683070000000000070491000000000,Mutacion_Primera_Clase,18/05/2001,19/05/2001,20015-0001
2667,683070000000000070461000000000,Mutacion_Primera_Clase,22/09/2018,23/09/2018,20189-0002
2668,683070000000000070492000000000,Mutacion_Primera_Clase,27/08/1984,28/08/1984,19848-0002
2669,683070000000000070473000000000,Mutacion_Primera_Clase,04/02/2000,05/02/2000,20002-0001
2670,683070000000000070524000000000,Mutacion_Primera_Clase,06/12/2019,07/12/2019,201912-0001
2671,683070000000000070244000000000,Mutacion_Primera_Clase,13/02/2009,14/02/2009,20092-0002
2672,683070000000000070302000000000,Mutacion_Primera_Clase,24/05/1989,25/05/1989,19895-0002
2673,683070000000000070300000000000,Mutacion_Primera_Clase,05/01/2008,06/01/2008,20081-0001
2674,683070000000000070486000000000,Mutacion_Primera_Clase,19/04/1984,20/04/1984,19844-0001
2675,683070000000000070349000000000,Mutacion_Primera_Clase,03/12/2013,04/12/2013,201312-0002
2676,683070000000000070136000000000,Mutacion_Primera_Clase,09/10/1983,10/10/1983,198310-0002
2677,683070000000000070076000000000,Mutacion_Primera_Clase,05/12/1998,06/12/1998,199812-0001
2678,683070000000000070075000000000,Mutacion_Primera_Clase,13/07/1988,14/07/1988,19887-0001
2679,683070000000000070074000000000,Mutacion_Primera_Clase,15/01/2002,16/01/2002,20021-0002
2680,683070000000000070388000000000,Mutacion_Primera_Clase,23/06/2004,24/06/2004,20046-0002
2681,683070000000000070079000000000,Mutacion_Primera_Clase,08/07/2001,09/07/2001,20017-0001
2682,683070000000000070080000000000,Mutacion_Primera_Clase,24/06/1998,25/06/1998,19986-0001
2683,683070000000000070081000000000,Mutacion_Primera_Clase,02/10/1985,03/10/1985,198510-0002
2684,683070000000000070082000000000,Mutacion_Primera_Clase,16/09/2001,17/09/2001,20019-0002
2685,683070000000000070083000000000,Mutacion_Primera_Clase,10/09/1995,11/09/1995,19959-0001
2686,683070000000000070084000000000,Mutacion_Primera_Clase,07/10/1983,08/10/1983,198310-0001
2687,683070000000000070085000000000,Mutacion_Primera_Clase,13/11/2003,14/11/2003,200311-0002
2688,683070000000000070368000000000,Mutacion_Primera_Clase,22/11/1982,23/11/1982,198211-0002
2689,683070000000000070095000000000,Mutacion_Primera_Clase,16/01/1981,17/01/1981,19811-0001
2690,683070000000000070238000000000,Mutacion_Primera_Clase,13/09/2010,14/09/2010,20109-0001
2691,683070000000000070239000000000,Mutacion_Primera_Clase,15/04/1991,16/04/1991,19914-0002
2692,683070000000000070167000000000,Mutacion_Primera_Clase,03/10/2005,04/10/2005,200510-0002
2693,683070000000000070304000000000,Mutacion_Primera_Clase,29/09/1984,30/09/1984,19849-0001
2694,683070000000000070219000000000,Mutacion_Primera_Clase,17/08/2003,18/08/2003,20038-0001
2695,683070000000000070306000000000,Mutacion_Primera_Clase,21/06/1999,22/06/1999,19996-0002
2696,683070000000000070222000000000,Mutacion_Primera_Clase,15/08/2004,16/08/2004,20048-0002
2697,683070000000000070314000000000,Mutacion_Primera_Clase,16/03/2018,17/03/2018,20183-0001
2698,683070000000000070132000000000,Mutacion_Primera_Clase,10/06/2007,11/06/2007,20076-0001
2699,683070000000000078006000000000,Mutacion_Primera_Clase,27/03/2007,28/03/2007,20073-0002
2700,683070000000000070375000000000,Mutacion_Primera_Clase,11/11/2013,12/11/2013,201311-0002
2701,683070000000000070279000000000,Mutacion_Primera_Clase,12/11/2009,13/11/2009,200911-0001
2702,683070000000000070205000000000,Mutacion_Primera_Clase,12/09/1983,13/09/1983,19839-0001
2703,683070000000000070278000000000,Mutacion_Primera_Clase,09/01/2005,10/01/2005,20051-0002
2704,683070000000000070198000000000,Mutacion_Primera_Clase,27/03/1995,28/03/1995,19953-0002
2705,683070000000000070315000000000,Mutacion_Primera_Clase,11/11/1992,12/11/1992,199211-0001
2706,683070000000000070427000000000,Mutacion_Primera_Clase,14/07/1985,15/07/1985,19857-0001
2707,683070000000000070281000000000,Mutacion_Primera_Clase,22/10/2005,23/10/2005,200510-0002
2708,683070000000000070242000000000,Mutacion_Primera_Clase,10/03/1995,11/03/1995,19953-0002
2709,683070000000000070277000000000,Mutacion_Primera_Clase,19/04/2000,20/04/2000,20004-0001
2710,683070000000000070334000000000,Mutacion_Primera_Clase,07/04/2010,08/04/2010,20104-0001
2711,683070000000000070138000000000,Mutacion_Primera_Clase,21/08/2008,22/08/2008,20088-0002
2712,683070000000000070169000000000,Mutacion_Primera_Clase,16/04/1983,17/04/1983,19834-0002
2713,683070000000000070342000000000,Mutacion_Primera_Clase,30/12/1998,31/12/1998,199812-0001
2714,683070000000000070483000000000,Mutacion_Primera_Clase,06/01/2014,07/01/2014,20141-0001
2715,683070000000000070168000000000,Mutacion_Primera_Clase,21/03/1983,22/03/1983,19833-0002
2716,683070000000000070251000000000,Mutacion_Primera_Clase,16/02/1997,17/02/1997,19972-0002
2717,683070000000000070288000000000,Mutacion_Primera_Clase,01/11/2016,02/11/2016,201611-0001
2718,683070000000000070285000000000,Mutacion_Primera_Clase,15/10/2001,16/10/2001,200110-0001
2719,683070000000000070525000000000,Mutacion_Primera_Clase,07/08/1994,08/08/1994,19948-0002
2720,683070000000000070286000000000,Mutacion_Primera_Clase,08/06/2019,09/06/2019,20196-0002
2721,683070000000000070151000000000,Mutacion_Primera_Clase,03/04/1991,04/04/1991,19914-0001
2722,683070000000000070150000000000,Mutacion_Primera_Clase,28/06/1999,29/06/1999,19996-0001
2723,683070000000000078004000000000,Mutacion_Primera_Clase,01/06/1988,02/06/1988,19886-0002
2724,683070000000000070146000000000,Mutacion_Primera_Clase,05/03/1990,06/03/1990,19903-0002
2725,683070000000000070233000000000,Mutacion_Primera_Clase,09/08/2000,10/08/2000,20008-0001
2726,683070000000000070391000000000,Mutacion_Primera_Clase,08/09/1987,09/09/1987,19879-0001
2727,683070000000000070390000000000,Mutacion_Primera_Clase,24/10/2002,25/10/2002,200210-0002
2728,683070000000000070143000000000,Mutacion_Primera_Clase,08/10/1980,09/10/1980,198010-0002
2729,683070000000000070171000000000,Mutacion_Primera_Clase,07/01/2012,08/01/2012,20121-0001
2730,683070000000000070335000000000,Mutacion_Primera_Clase,22/04/1991,23/04/1991,19914-0001
2731,683070000000000070210000000000,Mutacion_Primera_Clase,20/12/1984,21/12/1984,198412-0002
2732,683070000000000070175000000000,Mutacion_Primera_Clase,03/07/1996,04/07/1996,19967-0002
2733,683070000000000070161000000000,Mutacion_Primera_Clase,04/05/2013,05/05/2013,20135-0001
2734,683070000000000070121000000000,Mutacion_Primera_Clase,29/05/1989,30/05/1989,19895-0001
2735,683070000000000070172000000000,Mutacion_Primera_Clase,05/07/1991,06/07/1991,19917-0002
2736,683070000000000070505000000000,Mutacion_Primera_Clase,16/08/2000,17/08/2000,20008-0002
2737,683070000000000070506000000000,Mutacion_Primera_Clase,22/04/1990,23/04/1990,19904-0001
2738,683070000000000070109000000000,Mutacion_Primera_Clase,17/01/1993,18/01/1993,19931-0001
2739,683070000000000070243000000000,Mutacion_Primera_Clase,16/02/1989,17/02/1989,19892-0002
2740,683070000000000070157000000000,Mutacion_Primera_Clase,22/04/2007,23/04/2007,20074-0002
2741,683070000000000011793000000000,Mutacion_Primera_Clase,02/03/1983,03/03/1983,19833-0001
2742,683070000000000070407000000000,Mutacion_Primera_Clase,13/01/1998,14/01/1998,19981-0001
2743,683070000000000070351000000000,Mutacion_Primera_Clase,06/06/2014,07/06/2014,20146-0002
2744,683070000000000070114000000000,Mutacion_Primera_Clase,09/08/1997,10/08/1997,19978-0002
2745,683070000000000070117000000000,Mutacion_Primera_Clase,10/03/2002,11/03/2002,20023-0001
2746,683070000000000070282000000000,Mutacion_Primera_Clase,01/12/1997,02/12/1997,199712-0001
2747,683070000000000070122000000000,Mutacion_Primera_Clase,16/03/2001,17/03/2001,20013-0002
2748,683070000000000070274000000000,Mutacion_Primera_Clase,22/06/2006,23/06/2006,20066-0002
2749,683070000000000070275000000000,Mutacion_Primera_Clase,06/02/2014,07/02/2014,20142-0001
2750,683070000000000070144000000000,Mutacion_Primera_Clase,05/04/1983,06/04/1983,19834-0001
2751,683070000000000070108000000000,Mutacion_Primera_Clase,30/01/2012,31/01/2012,20121-0002
2752,683070000000000070099000000000,Mutacion_Primera_Clase,20/04/1984,21/04/1984,19844-0002
2753,683070000000000070362000000000,Mutacion_Primera_Clase,22/09/1982,23/09/1982,19829-0001
2754,683070000000000070257000000000,Mutacion_Primera_Clase,12/07/1980,13/07/1980,19807-0001
2755,683070000000000070216000000000,Mutacion_Primera_Clase,21/01/2014,22/01/2014,20141-0002
2756,683070000000000070256000000000,Mutacion_Primera_Clase,01/12/2000,02/12/2000,200012-0002
2757,683070000000000070207000000000,Mutacion_Primera_Clase,24/09/2013,25/09/2013,20139-0001
2758,683070000000000070409000000000,Mutacion_Primera_Clase,18/07/2007,19/07/2007,20077-0001
2759,683070000000000070204000000000,Mutacion_Primera_Clase,28/07/2012,29/07/2012,20127-0002
2760,683070000000000070414000000000,Mutacion_Primera_Clase,01/07/2016,02/07/2016,20167-0002
2761,683070000000000170008000000000,Mutacion_Primera_Clase,11/06/2002,12/06/2002,20026-0001
2762,683070000000000170345000000000,Mutacion_Primera_Clase,13/11/1990,14/11/1990,199011-0001
2763,683070000000000170275000000000,Mutacion_Primera_Clase,15/08/1983,16/08/1983,19838-0002
2764,683070000000000170129000000000,Mutacion_Primera_Clase,22/11/2017,23/11/2017,201711-0002
2765,683070000000000130056000000000,Mutacion_Primera_Clase,30/01/2007,31/01/2007,20071-0001
2766,683070000000000130059000000000,Mutacion_Primera_Clase,30/05/2018,31/05/2018,20185-0001
2767,683070000000000130088000000000,Mutacion_Primera_Clase,29/01/2012,30/01/2012,20121-0002
2768,683070000000000210198000000000,Mutacion_Primera_Clase,18/06/2013,19/06/2013,20136-0002
2769,683070000000000210186000000000,Mutacion_Primera_Clase,25/02/2012,26/02/2012,20122-0001
2770,683070000000000210188000000000,Mutacion_Primera_Clase,09/08/2016,10/08/2016,20168-0001
2771,683070000000000210136000000000,Mutacion_Primera_Clase,27/03/1995,28/03/1995,19953-0002
2772,683070000000000210134000000000,Mutacion_Primera_Clase,19/03/2011,20/03/2011,20113-0002
2773,683070000000000210299000000000,Mutacion_Primera_Clase,15/10/2001,16/10/2001,200110-0001
2774,683070000000000210135000000000,Mutacion_Primera_Clase,08/11/2020,09/11/2020,202011-0001
2775,683070000000000210298000000000,Mutacion_Primera_Clase,19/04/2013,20/04/2013,20134-0002
2776,683070000000000210191000000000,Mutacion_Primera_Clase,02/05/2019,03/05/2019,20195-0002
2777,683070000000000210301000000000,Mutacion_Primera_Clase,01/10/2014,02/10/2014,201410-0001
2778,683070000000000210297000000000,Mutacion_Primera_Clase,22/05/2001,23/05/2001,20015-0001
2779,683070000000000210296000000000,Mutacion_Primera_Clase,15/03/1989,16/03/1989,19893-0002
2780,683070000000000210133000000000,Mutacion_Primera_Clase,01/07/1986,02/07/1986,19867-0002
2781,683070000000000210132000000000,Mutacion_Primera_Clase,03/12/2014,04/12/2014,201412-0001
2782,683070000000000210187000000000,Mutacion_Primera_Clase,06/08/2016,07/08/2016,20168-0001
2783,683070000000000210131000000000,Mutacion_Primera_Clase,01/11/2016,02/11/2016,201611-0002
2784,683070000000000210044000000000,Mutacion_Primera_Clase,05/01/1982,06/01/1982,19821-0002
2785,683070000000000210077000000000,Mutacion_Primera_Clase,12/08/1996,13/08/1996,19968-0001
2786,683070000000000210039000000000,Mutacion_Primera_Clase,23/02/1990,24/02/1990,19902-0001
2787,683070000000000210196000000000,Mutacion_Primera_Clase,07/06/1996,08/06/1996,19966-0002
2788,683070000000000210107000000000,Mutacion_Primera_Clase,11/04/1985,12/04/1985,19854-0002
2789,683070000000000210199000000000,Mutacion_Primera_Clase,28/10/2000,29/10/2000,200010-0001
2790,683070000000000210075000000000,Mutacion_Primera_Clase,02/10/1990,03/10/1990,199010-0001
2791,683070000000000210201000000000,Mutacion_Primera_Clase,15/05/2020,16/05/2020,20205-0002
2792,683070000000000210152000000000,Mutacion_Primera_Clase,27/08/2019,28/08/2019,20198-0002
2793,683070000000000210153000000000,Mutacion_Primera_Clase,11/06/2001,12/06/2001,20016-0001
2794,683070000000000210151000000000,Mutacion_Primera_Clase,22/07/1993,23/07/1993,19937-0001
2795,683070000000000210150000000000,Mutacion_Primera_Clase,06/01/1992,07/01/1992,19921-0002
2796,683070000000000210200000000000,Mutacion_Primera_Clase,22/08/1984,23/08/1984,19848-0002
2797,683070000000000210020000000000,Mutacion_Primera_Clase,01/05/2007,02/05/2007,20075-0001
2798,683070000000000210115000000000,Mutacion_Primera_Clase,14/01/2007,15/01/2007,20071-0001
2799,683070000000000210193000000000,Mutacion_Primera_Clase,16/02/2003,17/02/2003,20032-0002
2800,683070000000000030049000000000,Mutacion_Primera_Clase,22/05/1989,23/05/1989,19895-0002
2801,683070000000000030076000000000,Mutacion_Primera_Clase,10/06/1988,11/06/1988,19886-0001
2802,683070000000000030075000000000,Mutacion_Primera_Clase,04/09/1990,05/09/1990,19909-0001
2803,683070000000000030048000000000,Mutacion_Primera_Clase,28/09/2000,29/09/2000,20009-0002
2804,683070000000000030026000000000,Mutacion_Primera_Clase,28/11/1998,29/11/1998,199811-0002
2805,683070000000000030044000000000,Mutacion_Primera_Clase,22/09/2012,23/09/2012,20129-0001
2806,683070000000000030045000000000,Mutacion_Primera_Clase,04/08/2003,05/08/2003,20038-0001
2807,683070000000000030050000000000,Mutacion_Primera_Clase,06/08/1987,07/08/1987,19878-0002
2808,683070000000000030083000000000,Mutacion_Primera_Clase,09/10/2001,10/10/2001,200110-0002
2809,683070000000000030082000000000,Mutacion_Primera_Clase,20/01/2011,21/01/2011,20111-0001
2810,683070000000000030054000000000,Mutacion_Primera_Clase,19/06/1989,20/06/1989,19896-0001
2811,683070000000000030074000000000,Mutacion_Primera_Clase,07/11/2003,08/11/2003,200311-0002
2812,683070000000000030058000000000,Mutacion_Primera_Clase,08/10/1985,09/10/1985,198510-0002
2813,683070000000000030084000000000,Mutacion_Primera_Clase,03/01/1989,04/01/1989,19891-0001
2814,683070000000000030081000000000,Mutacion_Primera_Clase,02/09/1995,03/09/1995,19959-0001
2815,683070000000000030027000000000,Mutacion_Primera_Clase,21/06/2008,22/06/2008,20086-0002
2816,683070000000000030085000000000,Mutacion_Primera_Clase,28/03/2020,29/03/2020,20203-0002
2817,683070000000000030053000000000,Mutacion_Primera_Clase,23/09/2009,24/09/2009,20099-0001
2818,683070000000000030028000000000,Mutacion_Primera_Clase,10/01/2017,11/01/2017,20171-0001
2819,683070000000000030069000000000,Mutacion_Primera_Clase,30/08/2005,31/08/2005,20058-0002
2820,683070000000000030073000000000,Mutacion_Primera_Clase,14/09/1990,15/09/1990,19909-0002
2821,683070000000000030072000000000,Mutacion_Primera_Clase,07/08/1991,08/08/1991,19918-0001
2822,683070000000000030057000000000,Mutacion_Primera_Clase,05/08/2020,06/08/2020,20208-0001
2823,683070000000000030070000000000,Mutacion_Primera_Clase,23/05/1981,24/05/1981,19815-0002
2824,683070000000000030088000000000,Mutacion_Primera_Clase,12/01/2012,13/01/2012,20121-0002
2825,683070000000000030071000000000,Mutacion_Primera_Clase,19/12/2008,20/12/2008,200812-0001
2826,683070000000000030029000000000,Mutacion_Primera_Clase,22/10/2017,23/10/2017,201710-0001
2827,683070000000000030060000000000,Mutacion_Primera_Clase,27/05/1992,28/05/1992,19925-0002
2828,683070000000000030030000000000,Mutacion_Primera_Clase,16/07/2014,17/07/2014,20147-0002
2829,683070000000000030031000000000,Mutacion_Primera_Clase,17/01/1990,18/01/1990,19901-0001
2830,683070000000000030041000000000,Mutacion_Primera_Clase,04/09/2006,05/09/2006,20069-0001
2831,683070000000000030040000000000,Mutacion_Primera_Clase,06/10/2007,07/10/2007,200710-0002
2832,683070000000000030061000000000,Mutacion_Primera_Clase,18/03/1995,19/03/1995,19953-0002
2833,683070000000000030052000000000,Mutacion_Primera_Clase,15/09/2010,16/09/2010,20109-0001
2834,683070000000000030078000000000,Mutacion_Primera_Clase,15/05/2004,16/05/2004,20045-0001
2835,683070000000000030077000000000,Mutacion_Primera_Clase,27/05/2013,28/05/2013,20135-0002
2836,683070000000000030079000000000,Mutacion_Primera_Clase,25/03/1997,26/03/1997,19973-0002
2837,683070000000000030087000000000,Mutacion_Primera_Clase,06/10/1992,07/10/1992,199210-0001
2838,683070000000000030080000000000,Mutacion_Primera_Clase,28/12/1988,29/12/1988,198812-0001
2839,683070000000000030025000000000,Mutacion_Primera_Clase,15/12/1991,16/12/1991,199112-0002
2840,683070000000000030032000000000,Mutacion_Primera_Clase,18/07/1980,19/07/1980,19807-0002
2841,683070000000000030051000000000,Mutacion_Primera_Clase,24/12/1990,25/12/1990,199012-0001
2842,683070000000000030035000000000,Mutacion_Primera_Clase,20/09/1986,21/09/1986,19869-0001
2843,683070000000000030086000000000,Mutacion_Primera_Clase,18/02/2008,19/02/2008,20082-0002
2844,683070000000000030059000000000,Mutacion_Primera_Clase,03/01/2005,04/01/2005,20051-0002
2845,683070000000000030001000000000,Mutacion_Primera_Clase,26/06/1986,27/06/1986,19866-0001
2846,683070000000000030019000000000,Mutacion_Primera_Clase,20/05/1993,21/05/1993,19935-0001
2847,683070000000000180172000000000,Mutacion_Primera_Clase,24/12/1982,25/12/1982,198212-0002
2848,683070000000000022536000000000,Mutacion_Primera_Clase,26/06/2014,27/06/2014,20146-0002
2849,683070000000000011829000000000,Mutacion_Primera_Clase,15/06/1985,16/06/1985,19856-0001
2850,683070000000000010334000000000,Mutacion_Primera_Clase,30/11/1982,01/12/1982,198211-0001
2851,683070000000000060534000000000,Mutacion_Primera_Clase,16/12/1988,17/12/1988,198812-0002
2852,683070000000000060341000000000,Mutacion_Primera_Clase,16/05/2008,17/05/2008,20085-0002
2853,683070000000000060535000000000,Mutacion_Primera_Clase,30/10/2011,31/10/2011,201110-0001
2854,683070000000000060533000000000,Mutacion_Primera_Clase,02/03/2018,03/03/2018,20183-0001
2855,683070000000000060532000000000,Mutacion_Primera_Clase,19/01/2007,20/01/2007,20071-0002
2856,683070000000000060536000000000,Mutacion_Primera_Clase,15/10/2003,16/10/2003,200310-0002
2857,683070000000000060496000000000,Mutacion_Primera_Clase,01/10/1982,02/10/1982,198210-0001
2858,683070000000000060531000000000,Mutacion_Primera_Clase,11/08/1980,12/08/1980,19808-0001
2859,683070000000000060499000000000,Mutacion_Primera_Clase,11/09/2010,12/09/2010,20109-0002
2860,683070000000000060497000000000,Mutacion_Primera_Clase,18/10/2000,19/10/2000,200010-0002
